bytes,response_time,request_type_dummy,endpoint_dummy,is_error,os_Mac OS X,os_Windows,os_iOS,d_Mac,d_OnePlus ONEPLUS A6000,d_Other,d_iPhone,b_Chrome Mobile,b_Edge,b_Edge Mobile,b_Firefox,b_Firefox Mobile,b_Mobile Safari,b_Opera,b_Opera Mobile,b_Safari
5918,760.7173226335856,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5958,1070.9158887093633,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4409,189.1736101623258,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5625,1195.4260692598057,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4684,810.0848245358922,3,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4464,748.7206924959135,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4762,679.0115529372794,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3939,442.12742128329415,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5540,832.4693380652275,2,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5160,499.33269469822073,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4498,843.9431129082623,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5727,587.3007284971396,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4655,881.0803407869035,3,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4542,516.2963633857994,0,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4475,583.1930675547434,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5443,615.6063846505574,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5569,838.6097332827761,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5062,891.3150062552743,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5764,697.3400775933559,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4945,724.9346508437986,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4287,485.7506072739967,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5113,807.0463947808482,2,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5310,500.5803390963978,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4203,338.7232132767087,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4505,441.33019226708257,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5126,449.7243422943775,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5542,621.9968867935821,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4066,603.4972364812797,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4641,787.6802027195779,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4162,547.2263197662651,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5408,589.6967095162059,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5017,846.0752244686483,3,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4320,721.6400054344032,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5113,361.3223236358354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5375,693.9640588915028,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4393,550.7119611302675,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4659,528.0479550231069,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4459,783.7637652955291,1,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4913,517.3229319126455,1,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5178,547.8966296234228,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4458,608.6343226531873,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5202,593.1537358705068,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5193,580.1050435505251,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6181,747.0580927928115,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5334,574.4236388919061,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5382,1015.9573621129692,3,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3956,709.7932658208608,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5296,439.23858507378884,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4237,472.899324140359,1,4,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5084,606.4584960769187,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4058,903.3386497434187,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5149,794.1371974665311,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4080,609.9486000467566,1,4,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4999,364.81572085063317,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6604,692.9434323068697,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4725,986.7491075723792,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6085,870.9038877382437,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4070,656.1638650088286,2,4,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4782,1077.744037735907,3,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4508,235.97941204718398,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4544,886.8085518843781,3,3,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4546,299.2453929728405,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5055,612.6954957809237,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4587,517.8604565946657,3,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5645,401.25042905117147,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4713,541.6626102526666,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5290,321.27522680185,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4760,684.7194709694807,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5302,622.2738498109475,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5253,853.9750739894986,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5206,376.7882987857794,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5111,365.8329321758266,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6156,720.3093880110473,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5733,483.4797510964957,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5390,651.607395321311,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
6389,463.93811511884223,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4820,825.7869934761668,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4543,596.7616853067054,2,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5080,496.70965196430257,1,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5303,763.5980759736177,0,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4582,381.4990158462184,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5333,520.5010066547044,0,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4812,940.4026462636173,3,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
6159,883.926127950307,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4981,665.1941021848193,2,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4802,644.3937477638028,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5184,748.3433597739996,0,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4895,658.6748901147498,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5677,774.6239587638272,2,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5111,424.4259491019177,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4972,407.2333608798182,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4714,948.9437382816672,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5053,700.6468132624221,2,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4763,531.1671694508991,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5042,770.860153716615,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5614,828.740866429267,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4387,462.0097922229727,0,4,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5444,661.2913201229751,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4881,649.4407724567444,3,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5227,435.3376946710575,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4824,514.2952531827092,1,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5433,326.60428485478417,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4327,527.729645379159,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4863,1095.5024335450464,3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4521,478.11524227711857,0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5476,928.4276468939481,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5368,792.3207508441318,3,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4900,811.8324581281831,3,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4851,912.9822582902997,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5226,807.0776714558432,1,3,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5443,870.3248019712692,1,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5282,536.223580155008,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4634,332.6679921518194,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5755,1076.6120903151723,3,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4538,582.4244935987698,3,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5465,659.4402073208141,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3951,464.7480887485149,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5337,358.4562337093723,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4705,522.9690468653566,0,3,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4540,607.800190938593,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5285,407.92329029970324,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5533,721.2060608290003,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4417,508.92561635984373,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5096,484.1557698138062,3,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4806,601.1737578314343,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4357,821.7273038292337,2,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5047,750.4599629301188,3,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4739,421.3555383956651,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3671,399.13546090464985,3,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5309,908.608191505074,3,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4066,592.3170343947804,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4690,498.3114811488068,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4726,463.4928644200925,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4925,647.8995395505674,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5052,384.900463095596,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4730,618.0817790853367,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5044,453.14618147263604,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4762,647.2369755449405,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4657,747.7920838294009,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4346,775.0961773059149,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5035,967.3769028371555,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5267,560.7729891923774,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5024,552.7641997413689,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4558,794.2179852241819,2,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5313,638.2807172325626,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4239,387.47520014858054,3,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5022,544.4005430407502,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5071,497.22734517841957,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5100,547.3536938888661,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5551,661.5388747658167,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4132,489.6173347810549,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4390,550.050471605681,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4614,679.4878083691005,1,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4878,432.6567535896064,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5832,863.4521430259828,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5666,1030.3686625541145,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4890,494.3175861647908,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6117,229.88115369761704,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4422,640.5368607848192,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5834,547.8476551498126,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4881,799.1549024807622,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4893,481.39718199018995,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4903,407.71025054733565,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4691,649.8638265925077,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5669,366.95189657972696,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4607,406.0784040489577,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5506,687.4183796088739,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5201,594.7042994397141,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5054,378.3536129505384,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4900,435.08310830861717,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5409,609.8810814879978,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5242,356.7103065470119,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5602,657.5607566267183,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4964,452.79558623252217,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5043,209.47182582071278,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4901,586.3569265567808,3,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4944,470.8563730118731,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4052,395.09716433646537,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5274,507.87725969154025,0,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4666,470.0636139041176,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4681,581.125255679803,1,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5006,812.1479132236631,2,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4035,396.8272392845755,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4518,491.8560698648899,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5397,616.4057027569366,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5722,595.5794855612738,1,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4608,471.2567097026878,0,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5322,579.3714351463195,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4491,760.4406935397678,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5019,366.38783549865997,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4590,726.2418967894016,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5175,237.55572822922696,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5295,627.4146743656472,1,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6050,486.5467615329466,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4046,504.56083233805344,1,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4970,300.8277869059115,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6324,595.0803331045942,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4893,190.2523835388684,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5800,820.5475458939228,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4987,433.16128275434,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4364,138.39178355422996,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5439,765.8921502425018,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5040,335.6135303205223,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5486,562.9026430333162,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4459,506.6513848190875,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5482,885.7473842071158,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5240,288.50119229325946,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5164,613.2110270422745,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4687,451.32468717712436,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4909,765.0586907407683,0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4623,875.0902165558019,2,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5423,690.3697125900035,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5194,495.52913254368514,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5188,466.08562840509813,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5320,496.915159813392,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4882,712.7949702188635,3,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4442,298.5635379687389,0,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6379,625.3665585838596,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4098,433.69318766251473,3,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5344,665.7644977679628,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5832,762.2301194434683,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4543,223.11491066117958,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5137,642.6322192497582,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4710,607.1288672815972,2,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5257,512.335031741047,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4605,611.5749679678107,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5094,636.4528856311396,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5417,742.6065132901336,1,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4595,866.6257903807305,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5538,603.4309783195255,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5046,864.1794947654371,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5547,569.5173888531034,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5179,919.7514924081213,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5770,1204.931082320651,2,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4257,865.1868989079121,2,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4309,248.98445143359277,0,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4670,409.30625537255565,3,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4800,720.0427072411338,0,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5164,778.5354576268026,3,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4280,444.0721610822954,2,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5600,511.36316472602357,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6139,1202.1642213059415,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4939,502.11506490398915,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4620,599.0772160776424,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4245,920.9723176669168,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4919,707.1128622357548,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5422,526.3572694882149,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4830,671.3503296696931,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4570,732.7565462569954,3,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5740,606.4902398492234,1,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5768,260.94856812584936,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5751,594.1147075514159,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4888,558.8587539277678,1,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4846,536.2526966924997,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5195,642.0913197881292,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5196,700.4732807047079,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5019,435.45953879361684,0,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5634,769.9533043024334,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4269,321.4089320677727,0,4,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5479,781.5200366550182,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4961,749.6540826205257,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4911,676.2426484180304,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5221,1004.502684987078,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4592,444.56498195138835,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5134,691.9530671104014,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5747,496.0953863896501,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4747,509.8116762001699,1,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5470,347.4916600290682,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4941,533.394737083074,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5898,563.5296637533775,2,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4578,402.9444620316966,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5835,410.5938548243083,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4723,842.026491322129,3,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5066,667.9028783033511,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4390,737.3751306101461,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5443,754.967745650362,2,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5233,678.8560245055797,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4993,760.5676233731392,3,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6335,745.268250972995,2,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5388,791.039345780251,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5087,855.167015010387,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4871,206.7499084831509,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
